".id","id","x","y","group","col","pch","y_variable","x_variable"
"2877_Roessink2006_annelid_abundance_PCB0.png","PCB0_FU1",7.98744820230619,98.3443384246927,2,"green",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB0.png","PCB0_FU1",12.0653818141072,102.61633338685,2,"green",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB0.png","PCB0_FU1",23.0175463715158,52.7106205756744,2,"green",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB0.png","PCB0_FU1",39.9895176892021,51.2373558611552,2,"green",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB0.png","PCB0_FU2",-4.09100278121885,43.2233268789417,3,"purple",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB0.png","PCB0_FU2",-2.03261724383356,140.165815973224,3,"purple",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB0.png","PCB0_FU2",0.414142923247081,50.5162378870769,3,"purple",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB0.png","PCB0_FU2",2.00647890499797,15.1424330327609,3,"purple",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB0.png","PCB0_FU2",4.02602697941373,2.20302345400891,3,"purple",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB0.png","PCB0_FU2",7.98744820230619,11.2441273211319,3,"purple",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB0.png","PCB0_FU2",12.0653818141072,38.5897986357415,3,"purple",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB0.png","PCB0_FU2",23.0175463715158,27.8542318131964,3,"purple",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB0.png","PCB0_FU2",40.0283551521716,15.1424330327609,3,"purple",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB0.png","PCB0_FU3",-4.05216531824932,71.998549349759,4,"red",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB0.png","PCB0_FU3",-2.03261724383356,90.3264836910583,4,"red",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB0.png","PCB0_FU3",0.375305460277545,31.198726326302,4,"red",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB0.png","PCB0_FU3",1.96764144202843,5.77573676009662,4,"red",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB0.png","PCB0_FU3",4.02602697941373,14.7192012051805,4,"red",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB0.png","PCB0_FU3",8.02628566527572,4.60379559969741,4,"red",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB0.png","PCB0_FU3",12.0653818141072,11.9000447366127,4,"red",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB0.png","PCB0_FU3",23.0563838344853,11.7325627108977,4,"red",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB0.png","PCB0_FU3",40.0671926151412,2.46754339853975,4,"red",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB0.png","PCB0_FU4",-4.09100278121885,59.0396546154577,5,"green",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB0.png","PCB0_FU4",-1.99377978086402,111.7250999498,5,"green",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB0.png","PCB0_FU4",0.414142923247081,29.0641961068892,5,"green",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB0.png","PCB0_FU4",1.96764144202843,3.13987144542911,5,"green",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB0.png","PCB0_FU4",3.98718951644419,1.23206896057375,5,"green",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB0.png","PCB0_FU4",7.98744820230619,0.100247689411938,5,"green",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB0.png","PCB0_FU4",12.0265443511377,0.100247689411938,5,"green",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB0.png","PCB0_FU4",23.0175463715158,0.816806961742503,5,"green",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB0.png","PCB0_FU4",39.9506802262326,0.0988367967247615,5,"green",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU0",-4.09688013136289,12.3368763447623,1,"red",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU0",-2.12643678160919,55.2931089746629,1,"red",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU0",0.336617405582924,61.414881135379,1,"red",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU0",1.9376026272578,41.5807681552125,1,"red",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU0",3.99014778325123,47.5909561138015,1,"red",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU0",8.01313628899836,76.911890299017,1,"red",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU0",11.9950738916256,51.2976795051085,1,"red",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU0",22.9556650246305,38.5761798885233,1,"red",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU0",39.991789819376,30.3448287252902,1,"red",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU1",-4.09688013136289,23.5144868059379,2,"green",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU1",-2.04433497536945,67.1988070854311,2,"green",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU1",0.336617405582924,56.9770980100004,2,"green",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU1",1.97865353037767,52.8599850333515,2,"green",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU1",3.94909688013136,30.3448287252902,2,"green",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU1",7.93103448275863,42.2092043898534,2,"green",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU1",11.9950738916256,22.8195033944303,2,"green",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU1",22.9967159277504,20.2389941598827,2,"green",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU1",40.0738916256158,24.5968492163524,2,"green",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU2",-4.09688013136289,19.3483952742055,3,"purple",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU2",-2.08538587848932,62.3430827623323,3,"purple",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU2",0.377668308702795,23.1643888649449,3,"purple",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU2",1.97865353037767,46.8823930954873,3,"purple",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU2",3.94909688013136,24.9685968292838,3,"purple",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU2",7.97208538587849,17.9502979325897,3,"purple",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU2",11.9950738916256,29.8930365112316,3,"purple",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU2",22.9556650246305,28.1521391625969,3,"purple",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU2",40.0738916256158,23.5144868059379,3,"purple",19,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU3",-4.09688013136289,29.4479708536658,4,"red",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU3",-2.04433497536945,81.6680370744612,4,"red",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU3",0.336617405582924,50.5339285408341,4,"red",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU3",1.97865353037767,4.31697121745921,4,"red",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU3",3.94909688013136,0.101511362734558,4,"red",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU3",7.97208538587849,1.83587728411282,4,"red",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU3",12.0361247947455,1.135990221003,4,"red",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU3",22.9556650246305,0.614148811353788,4,"red",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU3",40.0328407224959,0.1,4,"red",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU4",-4.09688013136289,32.2213195868733,5,"green",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU4",-2.12643678160919,44.8193752044359,5,"green",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU4",0.336617405582924,69.2453922100166,5,"green",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU4",1.9376026272578,0.374360399686894,5,"green",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU4",3.94909688013136,0.841552923856781,5,"green",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU4",7.93103448275863,0.1,5,"green",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU4",11.9129720853859,0.1,5,"green",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU4",22.8735632183908,0.101511362734558,5,"green",17,"annelid abundance","time"
"2877_Roessink2006_annelid_abundance_PCB1.png","PCB1_FU4",40.0328407224959,0.1,5,"green",17,"annelid abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU0",-3.99165507649514,11.7007263925821,1,"red",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU0",-1.9749652294854,23.6486457421909,1,"red",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU0",0.389429763560498,29.2803130884937,1,"red",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU0",1.95410292072323,1.58688590468661,1,"red",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU0",4.04033379694019,2.37230504295976,1,"red",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU0",8.00417246175243,21.9312870909826,1,"red",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU0",11.9680111265647,20.8562400290328,1,"red",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU0",22.990264255911,9.81328611164036,1,"red",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU0",40.0278164116829,15.6215606825224,1,"red",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU1",-3.99165507649514,11.5546234800902,2,"green",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU1",-1.9749652294854,18.1638844825742,2,"green",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU1",0.389429763560498,14.1275942343137,2,"green",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU1",1.98887343532684,0.360260497092893,2,"green",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU1",4.00556328233658,2.5904171906592,2,"green",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU1",8.00417246175243,22.2085981538839,2,"green",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU1",12.0027816411683,30.7895839117551,2,"green",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU1",23.0250347705146,8.43976103432142,2,"green",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU1",40.0278164116829,7.53731935728899,2,"green",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU2",-3.99165507649514,110.922708053322,3,"purple",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU2",-1.9749652294854,106.81921598662,3,"purple",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU2",0.424200278164117,47.2000763593665,3,"purple",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU2",1.98887343532684,10.4495981787288,3,"purple",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU2",4.04033379694019,10.0630241040494,3,"purple",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU2",7.9346314325452,20.3386425891184,3,"purple",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU2",12.0027816411683,46.028693662708,3,"purple",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU2",22.990264255911,40.086797687857,3,"purple",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU2",40.0625869262865,30.7895839117551,3,"purple",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU3",-4.02642559109875,21.6574387151483,4,"red",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU3",-2.00973574408902,42.6861016121009,4,"red",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU3",0.389429763560498,12.7765031231941,4,"red",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU3",1.98887343532684,0.10126445411868,4,"red",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU3",4.07510431154381,0.10126445411868,4,"red",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU3",8.00417246175243,26.4800931721701,4,"red",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU3",12.0375521557719,30.7895839117551,4,"red",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU3",22.9554937413074,9.69075101134644,4,"red",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU3",40.0625869262865,13.9511878647531,4,"red",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU4",-4.02642559109875,15.4264996720511,5,"green",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU4",-2.00973574408902,23.0617480810324,5,"green",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU4",0.354659248956883,0.618398971385302,5,"green",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU4",1.91933240611961,0.1,5,"green",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU4",4.07510431154381,0.10126445411868,5,"green",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU4",7.96940194714882,2.82858279190384,5,"green",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU4",11.9680111265647,5.64553781312143,5,"green",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU4",23.0598052851182,34.4760143817051,5,"green",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB0.png","PCB0_FU4",40.0625869262865,11.7007263925821,5,"green",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU0",-3.95683453237409,37.4855283376034,1,"red",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU0",-2.01438848920862,64.9381631576212,1,"red",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU0",0.431654676259003,62.4387996565363,1,"red",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU0",2.05035971223023,28.480358684358,1,"red",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU0",4.06474820143886,16.8761247578815,1,"red",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU0",7.98561151079138,28.8554115445515,1,"red",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU0",12.0143884892086,13.5108234257197,1,"red",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU0",23.021582733813,7.11660280182315,1,"red",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU0",40.0359712230216,4.80638086306439,1,"red",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU1",-3.99280575539567,28.1101806341365,2,"green",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU1",-1.97841726618704,56.9746699706698,2,"green",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU1",0.431654676259003,27.7448140327588,2,"green",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU1",1.97841726618706,30.0104651781887,2,"green",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU1",3.88489208633095,8.2181247077359,2,"green",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU1",7.98561151079138,8.00588027142301,2,"green",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU1",12.0503597122302,3.37605171732695,2,"green",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU1",22.9856115107914,7.59769434963201,2,"green",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU1",40.0719424460432,8.65964323360065,2,"green",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU2",-4.02877697841725,32.8886051261906,3,"purple",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU2",-1.94244604316546,90.0628020211277,3,"purple",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU2",0.46762589928059,76.9774705712371,3,"purple",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU2",2.01438848920864,7.0241036104128,3,"purple",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU2",4.06474820143886,24.9877569334537,3,"purple",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU2",8.02158273381296,79.0182255283782,3,"purple",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU2",12.0143884892086,116.998910658907,3,"purple",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU2",23.021582733813,86.5964323360066,3,"purple",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU2",40.1079136690648,64.9381631576212,3,"purple",19,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU3",-4.02877697841725,62.4387996565363,4,"red",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU3",-1.97841726618704,115.478198468946,4,"red",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU3",0.46762589928059,112.495814286165,4,"red",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU3",1.97841726618706,0.0999999999999999,4,"red",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU3",4.02877697841727,0.360427717705831,4,"red",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU3",8.05755395683454,24.0260191106288,4,"red",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU3",12.0143884892086,27.0282658390516,4,"red",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU3",22.9856115107914,12.4908188243771,4,"red",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU3",40.0719424460432,23.4055139389104,4,"red",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU4",-3.99280575539567,37.9791687012903,5,"green",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU4",-1.97841726618704,33.3217094124482,5,"green",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU4",0.46762589928059,19.7448821281593,5,"green",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU4",1.97841726618706,0.098700233889874,5,"green",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU4",4.02877697841727,0.0999999999999999,5,"green",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU4",7.98561151079138,0.0999999999999999,5,"green",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU4",11.9784172661871,0.369983041440696,5,"green",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU4",23.021582733813,8.54708812559252,5,"green",17,"asellidae abundance","time"
"2877_Roessink2006_asellidae_abundance_PCB1.png","PCB1_FU4",40,4.68224943001059,5,"green",17,"asellidae abundance","time"
"2877_Roessink2006_chaoborus_abundance_PCB0.png","PCB0_FU0",-3.97435897435898,0.1,1,"red",19,"chaoborus abundance","time"
"2877_Roessink2006_chaoborus_abundance_PCB0.png","PCB0_FU0",-1.88644688644689,33.4576687614999,1,"red",19,"chaoborus abundance","time"
"2877_Roessink2006_chaoborus_abundance_PCB0.png","PCB0_FU0",0.494505494505486,41.9255130806288,1,"red",19,"chaoborus abundance","time"
"2877_Roessink2006_chaoborus_abundance_PCB0.png","PCB0_FU0",1.99633699633699,3.64720062972128,1,"red",19,"chaoborus abundance","time"
"2877_Roessink2006_chaoborus_abundance_PCB0.png","PCB0_FU0",4.08424908424908,3.45863633064314,1,"red",19,"chaoborus abundance","time"
"2877_Roessink2006_chaoborus_abundance_PCB0.png","PCB0_FU0",8.04029304029303,119.621652676446,1,"red",19,"chaoborus abundance","time"
