filename,variable,group_id,mean,sd,n,r,se,error_type,plot_type
002_Blocher2020_bar_benthic_S2_5.png,abundance,S0_V1,99.75062344,15.33463077,5,NA,6.857855362,se,mean_error
002_Blocher2020_bar_benthic_S2_5.png,abundance,S0_V2,114.713217,25.09303217,5,NA,11.22194514,se,mean_error
002_Blocher2020_bar_benthic_S2_5.png,abundance,S1_V0,188.2793017,82.24938321,5,NA,36.78304239,se,mean_error
002_Blocher2020_bar_benthic_S2_5.png,abundance,S1_V1,129.6758105,43.21577762,5,NA,19.32668329,se,mean_error
002_Blocher2020_bar_benthic_S2_5.png,abundance,S1_V2,97.88029925,26.48708951,5,NA,11.84538653,se,mean_error
002_Blocher2020_bar_benthic_S2_5.png,abundance,S2_V0,82.91770574,22.30491748,5,NA,9.975062344,se,mean_error
002_Blocher2020_bar_benthic_S2_5.png,abundance,S2_V1,62.34413965,12.54651608,5,NA,5.610972569,se,mean_error
002_Blocher2020_bar_benthic_S2_5.png,abundance,S2_V2,61.72069825,27.88114685,5,NA,12.46882793,se,mean_error
002_Blocher2020_bar_benthic_S2_5.png,abundance,S3_V0,129.6758105,36.24549091,5,NA,16.20947631,se,mean_error
002_Blocher2020_bar_benthic_S2_5.png,abundance,S3_V1,41.14713217,12.54651608,5,NA,5.610972569,se,mean_error
002_Blocher2020_bar_benthic_S2_5.png,abundance,S3_V2,37.40648379,11.15245874,5,NA,4.987531172,se,mean_error
002_Blocher2020_bar_benthic_S2_6.png,abundance,S0_V0,19.13580247,9.662022125,5,NA,4.320987654,se,mean_error
002_Blocher2020_bar_benthic_S2_6.png,abundance,S0_V1,36.04938272,7.453559925,5,NA,3.333333333,se,mean_error
002_Blocher2020_bar_benthic_S2_6.png,abundance,S0_V2,28.02469136,6.901444375,5,NA,3.086419753,se,mean_error
002_Blocher2020_bar_benthic_S2_6.png,abundance,S1_V0,24.69135802,5.5211555,5,NA,2.469135802,se,mean_error
002_Blocher2020_bar_benthic_S2_6.png,abundance,S1_V1,29.75308642,6.349328825,5,NA,2.839506173,se,mean_error
002_Blocher2020_bar_benthic_S2_6.png,abundance,S1_V2,35.30864198,16.83952427,5,NA,7.530864198,se,mean_error
002_Blocher2020_bar_benthic_S2_6.png,abundance,S2_V0,15.18518519,16.01135095,5,NA,7.160493827,se,mean_error
002_Blocher2020_bar_benthic_S2_6.png,abundance,S2_V1,12.83950617,3.588751075,5,NA,1.604938272,se,mean_error
002_Blocher2020_bar_benthic_S2_6.png,abundance,S2_V2,18.51851852,11.31836877,5,NA,5.061728395,se,mean_error
002_Blocher2020_bar_benthic_S2_6.png,abundance,S3_V0,12.59259259,7.7296177,5,NA,3.456790123,se,mean_error
002_Blocher2020_bar_benthic_S2_6.png,abundance,S3_V1,11.2345679,3.86480885,5,NA,1.728395062,se,mean_error
002_Blocher2020_bar_benthic_S2_6.png,abundance,S3_V2,26.41975309,6.6253866,5,NA,2.962962963,se,mean_error
002_Blocher2020_bar_benthic_S2_7.png,abundance,S0_V0,16.85714286,15.65247584,5,NA,7,se,mean_error
002_Blocher2020_bar_benthic_S2_7.png,abundance,S0_V1,46.28571429,15.65247584,5,NA,7,se,mean_error
002_Blocher2020_bar_benthic_S2_7.png,abundance,S0_V2,45.71428571,9.263710192,5,NA,4.142857143,se,mean_error
002_Blocher2020_bar_benthic_S2_7.png,abundance,S1_V0,23,7.347080497,5,NA,3.285714286,se,mean_error
002_Blocher2020_bar_benthic_S2_7.png,abundance,S1_V1,35.28571429,17.88854382,5,NA,8,se,mean_error
002_Blocher2020_bar_benthic_S2_7.png,abundance,S1_V2,37,16.93022897,5,NA,7.571428571,se,mean_error
002_Blocher2020_bar_benthic_S2_7.png,abundance,S2_V0,24.85714286,22.99955634,5,NA,10.28571429,se,mean_error
002_Blocher2020_bar_benthic_S2_7.png,abundance,S2_V1,26.42857143,13.73584615,5,NA,6.142857143,se,mean_error
002_Blocher2020_bar_benthic_S2_7.png,abundance,S2_V2,26.57142857,9.583148475,5,NA,4.285714286,se,mean_error
002_Blocher2020_bar_benthic_S2_7.png,abundance,S3_V0,28.85714286,5.11101252,5,NA,2.285714286,se,mean_error
002_Blocher2020_bar_benthic_S2_7.png,abundance,S3_V1,37.57142857,13.09696958,5,NA,5.857142857,se,mean_error
002_Blocher2020_bar_benthic_S2_7.png,abundance,S3_V2,29.71428571,18.84685867,5,NA,8.428571429,se,mean_error
002_Blocher2020_bar_benthic_S2_8.png,abundance,S0_V0,11.26847291,3.855289616,5,NA,1.724137931,se,mean_error
002_Blocher2020_bar_benthic_S2_8.png,abundance,S0_V1,10.52955665,5.920623339,5,NA,2.647783251,se,mean_error
002_Blocher2020_bar_benthic_S2_8.png,abundance,S0_V2,14.47044335,5.920623339,5,NA,2.647783251,se,mean_error
002_Blocher2020_bar_benthic_S2_8.png,abundance,S1_V0,7.204433498,4.681423106,5,NA,2.093596059,se,mean_error
002_Blocher2020_bar_benthic_S2_8.png,abundance,S1_V1,10.52955665,6.333690084,5,NA,2.832512315,se,mean_error
002_Blocher2020_bar_benthic_S2_8.png,abundance,S2_V0,7.266009852,3.855289616,5,NA,1.724137931,se,mean_error
002_Blocher2020_bar_benthic_S2_8.png,abundance,S2_V1,4.802955665,3.166845042,5,NA,1.416256158,se,mean_error
002_Blocher2020_bar_benthic_S2_8.png,abundance,S2_V2,9.667487685,2.065333723,5,NA,0.92364532,se,mean_error
002_Blocher2020_bar_benthic_S2_8.png,abundance,S3_V0,6.465517241,3.166845042,5,NA,1.416256158,se,mean_error
002_Blocher2020_bar_benthic_S2_8.png,abundance,S3_V1,7.266009852,4.543734191,5,NA,2.032019704,se,mean_error
002_Blocher2020_bar_benthic_S2_8.png,abundance,S3_V2,12.86945813,5.782934425,5,NA,2.586206897,se,mean_error
002_Blocher2020_bar_benthic_S2_8.png,abundance,S1_V2,20.13546798,9.225157296,5,NA,4.125615764,se,mean_error
002_Blocher2020_bar_benthic_S3_1.png,abundance,S0_V0,33.70646766,17.79954609,5,NA,7.960199005,se,mean_error
002_Blocher2020_bar_benthic_S3_1.png,abundance,S0_V1,30.97014925,9.177890952,5,NA,4.104477612,se,mean_error
002_Blocher2020_bar_benthic_S3_1.png,abundance,S0_V2,23.25870647,4.72800443,5,NA,2.114427861,se,mean_error
002_Blocher2020_bar_benthic_S3_1.png,abundance,S1_V0,20.77114428,8.899773045,5,NA,3.980099502,se,mean_error
002_Blocher2020_bar_benthic_S3_1.png,abundance,S1_V1,18.4079602,5.284240245,5,NA,2.36318408,se,mean_error
002_Blocher2020_bar_benthic_S3_1.png,abundance,S1_V2,34.45273632,20.02448935,5,NA,8.955223881,se,mean_error
002_Blocher2020_bar_benthic_S3_1.png,abundance,S2_V0,13.55721393,4.171768615,5,NA,1.865671642,se,mean_error
002_Blocher2020_bar_benthic_S3_1.png,abundance,S2_V1,17.41293532,3.615532799,5,NA,1.616915423,se,mean_error
002_Blocher2020_bar_benthic_S3_1.png,abundance,S2_V2,32.960199,20.85884307,5,NA,9.328358209,se,mean_error
002_Blocher2020_bar_benthic_S3_1.png,abundance,S3_V0,20.02487562,15.01836701,5,NA,6.71641791,se,mean_error
002_Blocher2020_bar_benthic_S3_1.png,abundance,S3_V1,15.7960199,10.8465984,5,NA,4.850746269,se,mean_error
002_Blocher2020_bar_benthic_S3_1.png,abundance,S3_V2,13.55721393,9.45600886,5,NA,4.228855721,se,mean_error
002_Blocher2020_bar_benthic_S3_2.png,abundance,S0_V0,31.71355499,18.87218498,5,NA,8.439897698,se,mean_error
002_Blocher2020_bar_benthic_S3_2.png,abundance,S0_V1,27.10997442,9.722034685,5,NA,4.347826087,se,mean_error
002_Blocher2020_bar_benthic_S3_2.png,abundance,S0_V2,35.29411765,12.00957226,5,NA,5.37084399,se,mean_error
002_Blocher2020_bar_benthic_S3_2.png,abundance,S1_V0,46.2915601,18.30030058,5,NA,8.184143223,se,mean_error
002_Blocher2020_bar_benthic_S3_2.png,abundance,S1_V1,34.27109974,9.150150292,5,NA,4.092071611,se,mean_error
002_Blocher2020_bar_benthic_S3_2.png,abundance,S1_V2,26.342711,9.722034685,5,NA,4.347826087,se,mean_error
002_Blocher2020_bar_benthic_S3_2.png,abundance,S2_V0,40.92071611,15.44087862,5,NA,6.905370844,se,mean_error
002_Blocher2020_bar_benthic_S3_2.png,abundance,S2_V1,43.22250639,14.29710983,5,NA,6.393861893,se,mean_error
002_Blocher2020_bar_benthic_S3_2.png,abundance,S3_V0,69.56521739,54.90090175,5,NA,24.55242967,se,mean_error
002_Blocher2020_bar_benthic_S3_2.png,abundance,S3_V1,34.52685422,18.30030058,5,NA,8.184143223,se,mean_error
002_Blocher2020_bar_benthic_S3_2.png,abundance,S3_V2,43.22250639,21.15972255,5,NA,9.462915601,se,mean_error
002_Blocher2020_bar_benthic_S3_3.png,abundance,S0_V0,24.08060453,19.37550086,5,NA,8.664987406,se,mean_error
002_Blocher2020_bar_benthic_S3_3.png,abundance,S0_V1,19.94962217,13.96838434,5,NA,6.246851385,se,mean_error
002_Blocher2020_bar_benthic_S3_3.png,abundance,S0_V2,13.70277078,7.434785215,5,NA,3.324937028,se,mean_error
002_Blocher2020_bar_benthic_S3_3.png,abundance,S1_V0,14.40806045,5.40711652,5,NA,2.41813602,se,mean_error
002_Blocher2020_bar_benthic_S3_3.png,abundance,S1_V1,21.66246851,12.16601217,5,NA,5.440806045,se,mean_error
002_Blocher2020_bar_benthic_S3_3.png,abundance,S1_V2,24.98740554,4.280633912,5,NA,1.914357683,se,mean_error
002_Blocher2020_bar_benthic_S3_3.png,abundance,S2_V0,19.24433249,17.34783217,5,NA,7.758186398,se,mean_error
002_Blocher2020_bar_benthic_S3_3.png,abundance,S2_V1,20.05037783,10.13834347,5,NA,4.534005038,se,mean_error
002_Blocher2020_bar_benthic_S3_3.png,abundance,S2_V2,27.40554156,25.68380347,5,NA,11.4861461,se,mean_error
002_Blocher2020_bar_benthic_S3_3.png,abundance,S3_V0,19.94962217,13.06719826,5,NA,5.843828715,se,mean_error
002_Blocher2020_bar_benthic_S3_3.png,abundance,S3_V1,16.62468514,4.505930433,5,NA,2.01511335,se,mean_error
002_Blocher2020_bar_benthic_S3_3.png,abundance,S3_V2,14.50881612,7.660081737,5,NA,3.425692695,se,mean_error
002_Blocher2020_bar_benthic_S3_4.png,abundance,S0_V0,11.20603015,5.8429917,5,NA,2.613065327,se,mean_error
002_Blocher2020_bar_benthic_S3_4.png,abundance,S0_V1,12.71356784,11.2365225,5,NA,5.025125628,se,mean_error
002_Blocher2020_bar_benthic_S3_4.png,abundance,S0_V2,5.577889447,4.0451481,5,NA,1.809045226,se,mean_error
002_Blocher2020_bar_benthic_S3_4.png,abundance,S1_V2,11.20603015,6.854278725,5,NA,3.065326633,se,mean_error
002_Blocher2020_bar_benthic_S3_4.png,abundance,S1_V0,9.59798995,4.0451481,5,NA,1.809045226,se,mean_error
002_Blocher2020_bar_benthic_S3_4.png,abundance,S1_V1,12.7638191,10.56233115,5,NA,4.72361809,se,mean_error
002_Blocher2020_bar_benthic_S3_4.png,abundance,S2_V0,8.743718593,11.57361817,5,NA,5.175879397,se,mean_error
002_Blocher2020_bar_benthic_S3_4.png,abundance,S2_V1,11.15577889,3.932782875,5,NA,1.75879397,se,mean_error
002_Blocher2020_bar_benthic_S3_4.png,abundance,S2_V2,5.67839196,5.61826125,5,NA,2.512562814,se,mean_error
002_Blocher2020_bar_benthic_S3_4.png,abundance,S3_V0,8.693467337,11.6859834,5,NA,5.226130653,se,mean_error
002_Blocher2020_bar_benthic_S3_4.png,abundance,S3_V1,5.577889447,5.955356925,5,NA,2.663316583,se,mean_error
002_Blocher2020_bar_benthic_S3_4.png,abundance,S3_V2,7.236180905,6.7419135,5,NA,3.015075377,se,mean_error
002_Blocher2020_bar_benthic_S3_5.png,abundance,S0_V0,1925.233645,139.3188771,5,NA,62.30529595,se,mean_error
002_Blocher2020_bar_benthic_S3_5.png,abundance,S0_V2,1757.009346,236.8420911,5,NA,105.9190031,se,mean_error
002_Blocher2020_bar_benthic_S3_5.png,abundance,S1_V0,1489.096573,431.888519,5,NA,193.1464174,se,mean_error
002_Blocher2020_bar_benthic_S3_5.png,abundance,S1_V1,1757.009346,473.6841821,5,NA,211.8380062,se,mean_error
002_Blocher2020_bar_benthic_S3_5.png,abundance,S1_V2,1719.626168,153.2507648,5,NA,68.53582555,se,mean_error
002_Blocher2020_bar_benthic_S3_5.png,abundance,S2_V0,1576.323988,236.8420911,5,NA,105.9190031,se,mean_error
002_Blocher2020_bar_benthic_S3_5.png,abundance,S2_V1,1619.937695,390.0928559,5,NA,174.4548287,se,mean_error
002_Blocher2020_bar_benthic_S3_5.png,abundance,S2_V2,1451.713396,390.0928559,5,NA,174.4548287,se,mean_error
002_Blocher2020_bar_benthic_S3_5.png,abundance,S3_V0,2037.383178,250.7739788,5,NA,112.1495327,se,mean_error
002_Blocher2020_bar_benthic_S3_5.png,abundance,S3_V1,1426.791277,320.4334173,5,NA,143.3021807,se,mean_error
002_Blocher2020_bar_benthic_S3_5.png,abundance,S3_V2,1489.096573,195.0464279,5,NA,87.22741433,se,mean_error
002_Blocher2020_bar_benthic_S3_5.png,abundance,S0_V1,1676.012461,473.6841821,5,NA,211.8380062,se,mean_error
002_Blocher2020_bar_drift__S4_1.png,propensity,S0_V0,0.420054201,0.333289265,5,NA,0.149051491,se,mean_error
002_Blocher2020_bar_drift__S4_1.png,propensity,S0_V1,0.379403794,0.424186337,5,NA,0.189701897,se,mean_error
002_Blocher2020_bar_drift__S4_1.png,propensity,S0_V2,0.284552846,0.181794145,5,NA,0.081300813,se,mean_error
002_Blocher2020_bar_drift__S4_1.png,propensity,S1_V0,0.352303523,0.212093169,5,NA,0.094850949,se,mean_error
002_Blocher2020_bar_drift__S4_1.png,propensity,S1_V1,0.501355014,0.121196096,5,NA,0.054200542,se,mean_error
002_Blocher2020_bar_drift__S4_1.png,propensity,S1_V2,0.230352304,0.090897072,5,NA,0.040650407,se,mean_error
002_Blocher2020_bar_drift__S4_1.png,propensity,S2_V0,0.731707317,0.424186337,5,NA,0.189701897,se,mean_error
002_Blocher2020_bar_drift__S4_1.png,propensity,S2_V1,0.338753388,0.242392193,5,NA,0.108401084,se,mean_error
002_Blocher2020_bar_drift__S4_1.png,propensity,S2_V2,0.176151762,0.181794145,5,NA,0.081300813,se,mean_error
002_Blocher2020_bar_drift__S4_1.png,propensity,S3_V0,1.544715447,1.787642421,5,NA,0.799457995,se,mean_error
002_Blocher2020_bar_drift__S4_1.png,propensity,S3_V1,2.2899729,3.332892649,5,NA,1.490514905,se,mean_error
002_Blocher2020_bar_drift__S4_1.png,propensity,S3_V2,1.422764228,1.302858036,5,NA,0.582655827,se,mean_error
002_Blocher2020_bar_drift__S4_2.png,propensity,S0_V1,0.164,0.030410524,5,NA,0.0136,se,mean_error
002_Blocher2020_bar_drift__S4_2.png,propensity,S0_V2,0.1184,0.030410524,5,NA,0.0136,se,mean_error
002_Blocher2020_bar_drift__S4_2.png,propensity,S1_V0,0.1104,0.037565942,5,NA,0.0168,se,mean_error
002_Blocher2020_bar_drift__S4_2.png,propensity,S1_V1,0.1448,0.041143651,5,NA,0.0184,se,mean_error
002_Blocher2020_bar_drift__S4_2.png,propensity,S1_V2,0.0912,0.017888544,5,NA,0.008,se,mean_error
002_Blocher2020_bar_drift__S4_2.png,propensity,S2_V0,0.1952,0.064398758,5,NA,0.0288,se,mean_error
002_Blocher2020_bar_drift__S4_2.png,propensity,S2_V1,0.148,0.037565942,5,NA,0.0168,se,mean_error
002_Blocher2020_bar_drift__S4_2.png,propensity,S2_V2,0.1232,0.035777088,5,NA,0.016,se,mean_error
002_Blocher2020_bar_drift__S4_2.png,propensity,S3_V0,0.1664,0.051876777,5,NA,0.0232,se,mean_error
002_Blocher2020_bar_drift__S4_2.png,propensity,S3_V1,0.2016,0.07334303,5,NA,0.0328,se,mean_error
002_Blocher2020_bar_drift__S4_2.png,propensity,S3_V2,0.1376,0.037565942,5,NA,0.0168,se,mean_error
002_Blocher2020_bar_drift__S4_2.png,propensity,S0_V0,0.1216,0.026832816,5,NA,0.012,se,mean_error
002_Blocher2020_bar_drift__S4_3.png,propensity,S0_V0,0.078167116,0.02410855,5,NA,0.010781671,se,mean_error
002_Blocher2020_bar_drift__S4_3.png,propensity,S0_V1,0.150943396,0.040984534,5,NA,0.018328841,se,mean_error
002_Blocher2020_bar_drift__S4_3.png,propensity,S1_V0,0.118059299,0.037368252,5,NA,0.01671159,se,mean_error
002_Blocher2020_bar_drift__S4_3.png,propensity,S1_V1,0.123450135,0.048217099,5,NA,0.021563342,se,mean_error
002_Blocher2020_bar_drift__S4_3.png,propensity,S1_V2,0.085714286,0.040984534,5,NA,0.018328841,se,mean_error
002_Blocher2020_bar_drift__S4_3.png,propensity,S2_V0,0.083557951,0.031341115,5,NA,0.014016173,se,mean_error
002_Blocher2020_bar_drift__S4_3.png,propensity,S2_V1,0.135309973,0.034957397,5,NA,0.015633423,se,mean_error
002_Blocher2020_bar_drift__S4_3.png,propensity,S2_V2,0.145013477,0.100050481,5,NA,0.044743935,se,mean_error
002_Blocher2020_bar_drift__S4_3.png,propensity,S3_V2,0.106738544,0.034957397,5,NA,0.015633423,se,mean_error
002_Blocher2020_bar_drift__S4_3.png,propensity,S0_V2,0.07277628,0.02893026,5,NA,0.012938005,se,mean_error
002_Blocher2020_bar_drift__S4_3.png,propensity,S3_V0,0.073315364,0.021697695,5,NA,0.009703504,se,mean_error
002_Blocher2020_bar_drift__S4_3.png,propensity,S3_V1,0.145552561,0.016875985,5,NA,0.00754717,se,mean_error
002_Blocher2020_bar_drift__S4_4.png,propensity,S0_V0,0.01496,0.01413195,5,NA,0.00632,se,mean_error
002_Blocher2020_bar_drift__S4_4.png,propensity,S0_V1,0.014,0.004829907,5,NA,0.00216,se,mean_error
002_Blocher2020_bar_drift__S4_4.png,propensity,S0_V2,0.01632,0.004472136,5,NA,0.002,se,mean_error
002_Blocher2020_bar_drift__S4_4.png,propensity,S1_V0,0.00632,0.002504396,5,NA,0.00112,se,mean_error
002_Blocher2020_bar_drift__S4_4.png,propensity,S1_V1,0.01824,0.016636346,5,NA,0.00744,se,mean_error
002_Blocher2020_bar_drift__S4_4.png,propensity,S1_V2,0.02232,0.005545449,5,NA,0.00248,se,mean_error
002_Blocher2020_bar_drift__S4_4.png,propensity,S2_V0,0.00504,0.003398823,5,NA,0.00152,se,mean_error
002_Blocher2020_bar_drift__S4_4.png,propensity,S2_V1,0.0152,0.012700866,5,NA,0.00568,se,mean_error
002_Blocher2020_bar_drift__S4_4.png,propensity,S2_V2,0.01904,0.006618761,5,NA,0.00296,se,mean_error
002_Blocher2020_bar_drift__S4_4.png,propensity,S3_V0,0.00712,0.001252198,5,NA,0.00056,se,mean_error
002_Blocher2020_bar_drift__S4_4.png,propensity,S3_V1,0.01424,0.005008792,5,NA,0.00224,se,mean_error
002_Blocher2020_bar_drift__S4_4.png,propensity,S3_V2,0.01,0.005008792,5,NA,0.00224,se,mean_error
002_Blocher2020_bar_drift__S4_5.png,propensity,S0_V0,0.066312997,0.023724859,5,NA,0.01061008,se,mean_error
002_Blocher2020_bar_drift__S4_5.png,propensity,S0_V1,0.068965517,0.059312148,5,NA,0.026525199,se,mean_error
002_Blocher2020_bar_drift__S4_5.png,propensity,S0_V2,0.015915119,0.017793644,5,NA,0.00795756,se,mean_error
002_Blocher2020_bar_drift__S4_5.png,propensity,S1_V0,0.098143236,0.053380933,5,NA,0.023872679,se,mean_error
002_Blocher2020_bar_drift__S4_5.png,propensity,S1_V1,0.267904509,0.189798873,5,NA,0.084880637,se,mean_error
002_Blocher2020_bar_drift__S4_5.png,propensity,S1_V2,0.058355438,0.01186243,5,NA,0.00530504,se,mean_error
002_Blocher2020_bar_drift__S4_5.png,propensity,S2_V0,0.098143236,0.023724859,5,NA,0.01061008,se,mean_error
002_Blocher2020_bar_drift__S4_5.png,propensity,S2_V1,0.326259947,0.260973451,5,NA,0.116710875,se,mean_error
002_Blocher2020_bar_drift__S4_5.png,propensity,S2_V2,0.063660477,0.029656074,5,NA,0.013262599,se,mean_error
002_Blocher2020_bar_drift__S4_5.png,propensity,S3_V0,0.103448276,0.041518504,5,NA,0.018567639,se,mean_error
002_Blocher2020_bar_drift__S4_5.png,propensity,S3_V1,0.631299735,0.664296057,5,NA,0.297082228,se,mean_error
002_Blocher2020_bar_drift__S4_5.png,propensity,S3_V2,0.092838196,0.077105792,5,NA,0.034482759,se,mean_error
002_Blocher2020_bar_drift__S4_6.png,propensity,S0_V0,3.218997361,3.893944235,5,NA,1.741424802,se,mean_error
002_Blocher2020_bar_drift__S4_6.png,propensity,S0_V1,8.021108179,8.967871572,5,NA,4.01055409,se,mean_error
002_Blocher2020_bar_drift__S4_6.png,propensity,S0_V2,2.058047493,2.477964513,5,NA,1.10817942,se,mean_error
002_Blocher2020_bar_drift__S4_6.png,propensity,S1_V0,4.168865435,4.601934096,5,NA,2.058047493,se,mean_error
002_Blocher2020_bar_drift__S4_6.png,propensity,S1_V1,5.171503958,3.421950995,5,NA,1.530343008,se,mean_error
002_Blocher2020_bar_drift__S4_6.png,propensity,S1_V2,4.116094987,4.129940856,5,NA,1.846965699,se,mean_error
002_Blocher2020_bar_drift__S4_6.png,propensity,S2_V0,4.274406332,3.185954374,5,NA,1.424802111,se,mean_error
002_Blocher2020_bar_drift__S4_6.png,propensity,S2_V1,7.968337731,5.073927337,5,NA,2.269129288,se,mean_error
002_Blocher2020_bar_drift__S4_6.png,propensity,S2_V2,4.327176781,3.303952684,5,NA,1.477572559,se,mean_error
