"filename","variable","group_id","mean","sd","n","r","se","error_type","plot_type"
"002_Blocher2020_bar_benthic_S2_4.png","abundance","S1_V1",33.3438485804416,15.8006065287052,5,NA,7.06624605678234,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_4.png","abundance","S1_V2",20.7570977917981,8.88784117239664,5,NA,3.97476340694006,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_4.png","abundance","S2_V0",18.3280757097792,6.41899640228644,5,NA,2.87066246056781,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_4.png","abundance","S2_V1",15.2365930599369,3.9501516321763,5,NA,1.76656151419559,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_4.png","abundance","S2_V2",14.3533123028391,7.90030326435258,5,NA,3.53312302839117,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_4.png","abundance","S3_V0",24.7318611987382,16.7881444367492,5,NA,7.50788643533124,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_4.png","abundance","S3_V1",15.0157728706625,18.7632202528374,5,NA,8.39116719242902,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_4.png","abundance","S3_V2",12.1451104100946,0,5,NA,0,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_5.png","abundance","S0_V0",114.089775561097,61.3385230735602,5,NA,27.431421446384,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_5.png","abundance","S0_V1",99.7506234413965,15.3346307683901,5,NA,6.85785536159602,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_5.png","abundance","S0_V2",114.713216957606,25.0930321664565,5,NA,11.2219451371571,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_5.png","abundance","S1_V0",188.279301745636,82.249383212274,5,NA,36.7830423940149,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_5.png","abundance","S1_V1",129.675810473815,43.2157776200085,5,NA,19.3266832917706,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_5.png","abundance","S1_V2",97.8802992518704,26.4870895090375,5,NA,11.8453865336659,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_5.png","abundance","S2_V0",82.9177057356609,22.3049174812946,5,NA,9.97506234413963,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_5.png","abundance","S2_V1",62.3441396508728,12.5465160832282,5,NA,5.61097256857855,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_5.png","abundance","S2_V2",61.7206982543641,27.8811468516183,5,NA,12.4688279301746,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_5.png","abundance","S3_V0",129.675810473815,36.245490907104,5,NA,16.209476309227,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_5.png","abundance","S3_V1",41.1471321695761,12.5465160832282,5,NA,5.61097256857855,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_5.png","abundance","S3_V2",37.4064837905237,11.1524587406474,5,NA,4.98753117206984,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_6.png","abundance","S0_V0",19.1358024691358,9.66202212499908,5,NA,4.32098765432098,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_6.png","abundance","S0_V1",36.0493827160494,7.45355992499929,5,NA,3.33333333333333,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_6.png","abundance","S0_V2",28.0246913580247,6.90144437499936,5,NA,3.08641975308642,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_6.png","abundance","S1_V0",24.6913580246914,5.52115549999948,5,NA,2.46913580246914,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_6.png","abundance","S1_V1",29.7530864197531,6.34932882499938,5,NA,2.8395061728395,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_6.png","abundance","S1_V2",35.3086419753086,16.8395242749984,5,NA,7.53086419753087,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_6.png","abundance","S2_V0",15.1851851851852,16.0113509499985,5,NA,7.16049382716049,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_6.png","abundance","S2_V1",12.8395061728395,3.58875107499967,5,NA,1.60493827160494,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_6.png","abundance","S2_V2",18.5185185185185,11.3183687749989,5,NA,5.06172839506173,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_6.png","abundance","S3_V0",12.5925925925926,7.72961769999927,5,NA,3.45679012345679,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_6.png","abundance","S3_V1",11.2345679012346,3.86480884999963,5,NA,1.72839506172839,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_6.png","abundance","S3_V2",26.4197530864198,6.62538659999937,5,NA,2.96296296296296,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_7.png","abundance","S0_V0",16.8571428571429,15.6524758424985,5,NA,7,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_7.png","abundance","S0_V1",46.2857142857143,15.6524758424985,5,NA,7,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_7.png","abundance","S0_V2",45.7142857142857,9.26371019249914,5,NA,4.14285714285715,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_7.png","abundance","S1_V0",23,7.3470804974993,5,NA,3.28571428571428,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_7.png","abundance","S1_V1",35.2857142857143,17.8885438199983,5,NA,8.00000000000001,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_7.png","abundance","S1_V2",37,16.9302289724984,5,NA,7.57142857142857,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_7.png","abundance","S2_V0",24.8571428571429,22.9995563399979,5,NA,10.2857142857143,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_7.png","abundance","S2_V1",26.4285714285714,13.7358461474987,5,NA,6.14285714285715,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_7.png","abundance","S2_V2",26.5714285714286,9.5831484749991,5,NA,4.28571428571429,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_7.png","abundance","S3_V0",28.8571428571429,5.11101251999952,5,NA,2.28571428571429,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_7.png","abundance","S3_V1",37.5714285714286,13.0969695824988,5,NA,5.85714285714286,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_7.png","abundance","S3_V2",29.7142857142857,18.8468586674982,5,NA,8.42857142857143,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_8.png","abundance","S0_V0",11.2684729064039,3.85528961637895,5,NA,1.72413793103448,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_8.png","abundance","S0_V1",10.5295566502463,5.9206233394391,5,NA,2.64778325123153,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_8.png","abundance","S0_V2",14.4704433497537,5.9206233394391,5,NA,2.64778325123153,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_8.png","abundance","S1_V0",7.20443349753694,4.68142310560301,5,NA,2.0935960591133,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_8.png","abundance","S1_V1",10.5295566502463,6.33369008405113,5,NA,2.83251231527094,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_8.png","abundance","S2_V0",7.26600985221674,3.85528961637895,5,NA,1.72413793103448,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_8.png","abundance","S2_V1",4.80295566502463,3.16684504202557,5,NA,1.41625615763547,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_8.png","abundance","S2_V2",9.66748768472906,2.06533372306015,5,NA,0.923645320197043,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_8.png","abundance","S3_V0",6.46551724137931,3.16684504202556,5,NA,1.41625615763547,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_8.png","abundance","S3_V1",7.26600985221674,4.54373419073233,5,NA,2.0320197044335,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_8.png","abundance","S3_V2",12.8694581280788,5.78293442456841,5,NA,2.58620689655172,"se","mean_error"
"002_Blocher2020_bar_benthic_S2_8.png","abundance","S1_V2",20.1354679802956,9.22515729633534,5,NA,4.1256157635468,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_1.png","abundance","S0_V0",33.7064676616915,17.7995460895505,5,NA,7.96019900497512,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_1.png","abundance","S0_V1",30.9701492537313,9.17789095242451,5,NA,4.1044776119403,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_1.png","abundance","S0_V2",23.2587064676617,4.7280044300369,5,NA,2.11442786069653,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_1.png","abundance","S1_V0",20.771144278607,8.89977304477528,5,NA,3.98009950248756,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_1.png","abundance","S1_V1",18.407960199005,5.28424024533531,5,NA,2.36318407960199,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_1.png","abundance","S1_V2",34.452736318408,20.0244893507444,5,NA,8.955223880597,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_1.png","abundance","S2_V0",13.5572139303483,4.17176861473842,5,NA,1.86567164179105,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_1.png","abundance","S2_V1",17.4129353233831,3.61553279943997,5,NA,1.61691542288558,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_1.png","abundance","S2_V2",32.9601990049751,20.858843073692,5,NA,9.32835820895522,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_1.png","abundance","S3_V0",20.0248756218905,15.0183670130583,5,NA,6.71641791044775,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_1.png","abundance","S3_V1",15.7960199004975,10.8465983983199,5,NA,4.85074626865672,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_1.png","abundance","S3_V2",13.5572139303483,9.45600886007374,5,NA,4.22885572139304,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_2.png","abundance","S0_V0",31.7135549872123,18.872184976341,5,NA,8.43989769820973,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_2.png","abundance","S0_V1",27.1099744245524,9.72203468478173,5,NA,4.34782608695654,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_2.png","abundance","S0_V2",35.2941176470588,12.0095722576715,5,NA,5.37084398976982,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_2.png","abundance","S1_V0",46.2915601023018,18.3003005831185,5,NA,8.18414322250639,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_2.png","abundance","S1_V1",34.2710997442455,9.15015029155926,5,NA,4.0920716112532,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_2.png","abundance","S1_V2",26.3427109974425,9.7220346847817,5,NA,4.34782608695652,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_2.png","abundance","S2_V0",40.920716112532,15.4408786170062,5,NA,6.90537084398976,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_2.png","abundance","S2_V1",43.2225063938619,14.2971098305613,5,NA,6.39386189258312,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_2.png","abundance","S3_V0",69.5652173913043,54.9009017493554,5,NA,24.5524296675192,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_2.png","abundance","S3_V1",34.5268542199488,18.3003005831185,5,NA,8.1841432225064,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_2.png","abundance","S3_V2",43.2225063938619,21.1597225492308,5,NA,9.46291560102302,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_3.png","abundance","S0_V0",24.080604534005,19.3755008629705,5,NA,8.66498740554157,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_3.png","abundance","S0_V1",19.9496221662469,13.9683843430717,5,NA,6.24685138539043,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_3.png","abundance","S0_V2",13.7027707808564,7.43478521486075,5,NA,3.3249370277078,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_3.png","abundance","S1_V0",14.4080604534005,5.40711651989876,5,NA,2.41813602015114,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_3.png","abundance","S1_V1",21.6624685138539,12.1660121697721,5,NA,5.44080604534005,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_3.png","abundance","S1_V2",24.9874055415617,4.28063391158649,5,NA,1.91435768261965,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_3.png","abundance","S2_V0",19.2443324937028,17.3478321680084,5,NA,7.75818639798489,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_3.png","abundance","S2_V1",20.0503778337532,10.1383434748101,5,NA,4.53400503778337,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_3.png","abundance","S2_V2",27.4055415617129,25.683803469519,5,NA,11.4861460957179,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_3.png","abundance","S3_V0",19.9496221662469,13.0671982564219,5,NA,5.84382871536523,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_3.png","abundance","S3_V1",16.624685138539,4.50593043324894,5,NA,2.01511335012594,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_3.png","abundance","S3_V2",14.5088161209068,7.6600817365232,5,NA,3.4256926952141,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_4.png","abundance","S0_V0",11.2060301507538,5.84299169999944,5,NA,2.61306532663316,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_4.png","abundance","S0_V1",12.713567839196,11.2365224999989,5,NA,5.0251256281407,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_4.png","abundance","S0_V2",5.57788944723618,4.04514809999962,5,NA,1.80904522613065,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_4.png","abundance","S1_V2",11.2060301507538,6.85427872499935,5,NA,3.06532663316583,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_4.png","abundance","S1_V0",9.59798994974875,4.04514809999961,5,NA,1.80904522613065,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_4.png","abundance","S1_V1",12.7638190954774,10.562331149999,5,NA,4.72361809045226,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_4.png","abundance","S2_V0",8.74371859296483,11.5736181749989,5,NA,5.17587939698492,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_4.png","abundance","S2_V1",11.1557788944724,3.93278287499962,5,NA,1.75879396984924,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_4.png","abundance","S2_V2",5.678391959799,5.61826124999947,5,NA,2.51256281407035,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_4.png","abundance","S3_V0",8.69346733668342,11.6859833999989,5,NA,5.22613065326633,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_4.png","abundance","S3_V1",5.57788944723618,5.95535692499944,5,NA,2.66331658291457,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_4.png","abundance","S3_V2",7.23618090452262,6.74191349999937,5,NA,3.01507537688442,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_5.png","abundance","S0_V0",1925.23364485981,139.31887710279,5,NA,62.3052959501556,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_5.png","abundance","S0_V2",1757.00934579439,236.842091074743,5,NA,105.919003115264,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_5.png","abundance","S1_V0",1489.09657320872,431.888519018652,5,NA,193.146417445483,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_5.png","abundance","S1_V1",1757.00934579439,473.684182149488,5,NA,211.83800623053,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_5.png","abundance","S1_V2",1719.6261682243,153.25076481307,5,NA,68.5358255451713,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_5.png","abundance","S2_V0",1576.32398753894,236.842091074744,5,NA,105.919003115265,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_5.png","abundance","S2_V1",1619.93769470405,390.092855887814,5,NA,174.454828660436,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_5.png","abundance","S2_V2",1451.71339563863,390.092855887814,5,NA,174.454828660436,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_5.png","abundance","S3_V0",2037.38317757009,250.773978785023,5,NA,112.14953271028,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_5.png","abundance","S3_V1",1426.79127725857,320.433417336419,5,NA,143.302180685359,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_5.png","abundance","S3_V2",1489.09657320872,195.046427943908,5,NA,87.2274143302184,"se","mean_error"
"002_Blocher2020_bar_benthic_S3_5.png","abundance","S0_V1",1676.01246105919,473.684182149488,5,NA,211.83800623053,"se","mean_error"
"002_Blocher2020_bar_drift__S4_1.png","propensity","S0_V0",0.420054200542005,0.333289264938993,5,NA,0.149051490514905,"se","mean_error"
"002_Blocher2020_bar_drift__S4_1.png","propensity","S0_V1",0.37940379403794,0.424186337195082,5,NA,0.18970189701897,"se","mean_error"
"002_Blocher2020_bar_drift__S4_1.png","propensity","S0_V2",0.284552845528455,0.181794144512178,5,NA,0.0813008130081301,"se","mean_error"
"002_Blocher2020_bar_drift__S4_1.png","propensity","S1_V0",0.35230352303523,0.21209316859754,5,NA,0.0948509485094848,"se","mean_error"
"002_Blocher2020_bar_drift__S4_1.png","propensity","S1_V1",0.501355013550135,0.121196096341452,5,NA,0.0542005420054201,"se","mean_error"
"002_Blocher2020_bar_drift__S4_1.png","propensity","S1_V2",0.230352303523035,0.090897072256089,5,NA,0.040650406504065,"se","mean_error"
"002_Blocher2020_bar_drift__S4_1.png","propensity","S2_V0",0.73170731707317,0.424186337195082,5,NA,0.18970189701897,"se","mean_error"
"002_Blocher2020_bar_drift__S4_1.png","propensity","S2_V1",0.338753387533875,0.242392192682904,5,NA,0.10840108401084,"se","mean_error"
"002_Blocher2020_bar_drift__S4_1.png","propensity","S2_V2",0.176151761517615,0.181794144512178,5,NA,0.0813008130081301,"se","mean_error"
"002_Blocher2020_bar_drift__S4_1.png","propensity","S3_V0",1.54471544715447,1.78764242103642,5,NA,0.799457994579945,"se","mean_error"
"002_Blocher2020_bar_drift__S4_1.png","propensity","S3_V1",2.289972899729,3.33289264938993,5,NA,1.49051490514905,"se","mean_error"
"002_Blocher2020_bar_drift__S4_1.png","propensity","S3_V2",1.42276422764228,1.30285803567061,5,NA,0.582655826558266,"se","mean_error"
"002_Blocher2020_bar_drift__S4_2.png","propensity","S0_V1",0.164,0.0304105244939972,5,NA,0.0136,"se","mean_error"
"002_Blocher2020_bar_drift__S4_2.png","propensity","S0_V2",0.1184,0.0304105244939971,5,NA,0.0136,"se","mean_error"
"002_Blocher2020_bar_drift__S4_2.png","propensity","S1_V0",0.1104,0.0375659420219964,5,NA,0.0168,"se","mean_error"
"002_Blocher2020_bar_drift__S4_2.png","propensity","S1_V1",0.1448,0.0411436507859962,5,NA,0.0184,"se","mean_error"
"002_Blocher2020_bar_drift__S4_2.png","propensity","S1_V2",0.0912,0.0178885438199983,5,NA,0.00799999999999998,"se","mean_error"
"002_Blocher2020_bar_drift__S4_2.png","propensity","S2_V0",0.1952,0.064398757751994,5,NA,0.0288,"se","mean_error"
"002_Blocher2020_bar_drift__S4_2.png","propensity","S2_V1",0.148,0.0375659420219964,5,NA,0.0168,"se","mean_error"
"002_Blocher2020_bar_drift__S4_2.png","propensity","S2_V2",0.1232,0.0357770876399965,5,NA,0.016,"se","mean_error"
"002_Blocher2020_bar_drift__S4_2.png","propensity","S3_V0",0.1664,0.0518767770779951,5,NA,0.0232,"se","mean_error"
"002_Blocher2020_bar_drift__S4_2.png","propensity","S3_V1",0.2016,0.073343029661993,5,NA,0.0328,"se","mean_error"
"002_Blocher2020_bar_drift__S4_2.png","propensity","S3_V2",0.1376,0.0375659420219964,5,NA,0.0168,"se","mean_error"
"002_Blocher2020_bar_drift__S4_2.png","propensity","S0_V0",0.1216,0.0268328157299975,5,NA,0.012,"se","mean_error"
"002_Blocher2020_bar_drift__S4_3.png","propensity","S0_V0",0.078167115902965,0.0241085496226393,5,NA,0.0107816711590297,"se","mean_error"
"002_Blocher2020_bar_drift__S4_3.png","propensity","S0_V1",0.150943396226415,0.0409845343584867,5,NA,0.0183288409703504,"se","mean_error"
"002_Blocher2020_bar_drift__S4_3.png","propensity","S1_V0",0.118059299191375,0.0373682519150908,5,NA,0.016711590296496,"se","mean_error"
"002_Blocher2020_bar_drift__S4_3.png","propensity","S1_V1",0.12345013477089,0.0482170992452785,5,NA,0.0215633423180593,"se","mean_error"
"002_Blocher2020_bar_drift__S4_3.png","propensity","S1_V2",0.0857142857142857,0.0409845343584868,5,NA,0.0183288409703504,"se","mean_error"
"002_Blocher2020_bar_drift__S4_3.png","propensity","S2_V0",0.0835579514824798,0.0313411145094311,5,NA,0.0140161725067386,"se","mean_error"
"002_Blocher2020_bar_drift__S4_3.png","propensity","S2_V1",0.135309973045822,0.034957396952827,5,NA,0.015633423180593,"se","mean_error"
"002_Blocher2020_bar_drift__S4_3.png","propensity","S2_V2",0.145013477088949,0.100050480933953,5,NA,0.0447439353099731,"se","mean_error"
"002_Blocher2020_bar_drift__S4_3.png","propensity","S3_V2",0.106738544474394,0.034957396952827,5,NA,0.015633423180593,"se","mean_error"
"002_Blocher2020_bar_drift__S4_3.png","propensity","S0_V2",0.0727762803234502,0.028930259547167,5,NA,0.0129380053908356,"se","mean_error"
"002_Blocher2020_bar_drift__S4_3.png","propensity","S3_V0",0.0733153638814016,0.0216976946603753,5,NA,0.0097035040431267,"se","mean_error"
"002_Blocher2020_bar_drift__S4_3.png","propensity","S3_V1",0.1455525606469,0.0168759847358475,5,NA,0.00754716981132075,"se","mean_error"
"002_Blocher2020_bar_drift__S4_4.png","propensity","S0_V0",0.01496,0.0141319496177987,5,NA,0.00632,"se","mean_error"
"002_Blocher2020_bar_drift__S4_4.png","propensity","S0_V1",0.014,0.00482990683139955,5,NA,0.00216,"se","mean_error"
"002_Blocher2020_bar_drift__S4_4.png","propensity","S0_V2",0.01632,0.00447213595499958,5,NA,0.002,"se","mean_error"
"002_Blocher2020_bar_drift__S4_4.png","propensity","S1_V0",0.00632,0.00250439613479977,5,NA,0.00112,"se","mean_error"
"002_Blocher2020_bar_drift__S4_4.png","propensity","S1_V1",0.01824,0.0166363457525984,5,NA,0.00744,"se","mean_error"
